Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
7092.0,1612.0,YCBD,cbdMD Inc,USD,AMEX,Drug Manufacturers General Specialty & Generic,"cbdMD, Inc. is a nationally recognized consumer cannabidiol brand which engages in producing and distributing of CBD products. The company is headquartered in Charlotte, North Carolina and currently employs 182 full-time employees. The Company’s products categories include CBD gummies, CBD tinctures, CBD topical, CBD bath bombs, CBD Vape oils and CBD pet products.",Healthcare,US,11/17/2017,cbdMD Inc,Stock,,,2.61,135995616.0,cbdMD Inc,$,cbdMD,cbdMD,False,cbdMD,cbdmd,"$1,135,995,616.00 ",,cbdMD,0.0,Y
7431.0,7536.0,YGR.TO,Yangarra Resources Ltd,CAD,TSX,Oil & Gas E&P,"Yangarra Resources Ltd. is a junior oil and gas company. The company is headquartered in Calgary, Alberta and currently employs 55 full-time employees. The company conducts operations in Westrern Canada and has a main focus on Central Alberta, where The Company has infrastructure and land holdings. Yangarra Resources Ltd has an interest in such areas as Medicine Hat and Jaslan, both located in Alberta. Central Alberta field is located north of the town of Rocky Mountain House, where The Company holds an interest in over than 100 sections. Medicine Hat is located south of the city of Medicine Hat and the Company holds Interest in 120 sections approximately; Jaslan is located 120 kilometers north of Edmonton city and the Company has an interest in around 30 sections.",Energy,CA,2/10/1986,Yangarra Resources Ltd,Stock,,,0.51,43543800.0,Yangarra Resources Ltd,CAD,0,Yangarra Resources Ltd,False,Yangarra Resources ,yangarra-resources,"$143,543,800.00 ",,Yangarra Resources,1.0,Y
7870.0,7538.0,YATRA.AS,Yatra Capital Ltd,EUR,EURONEXT,Real Estate Development,"Yatra Capital Limited (Yatra) is engaged in making real estate investments in India. The Company, through its subsidiary, K2 Property Limited (K2) and its subsidiaries, is engaged in real estate development projects in India. The Company invests in various portfolios, which include retail, commercial, residential, mixed use, hospitality, entity stake levels and others. The Company invests based on asset class, geography, type of city (Tier I, II and III) and risk/return profile. The Company invests in various cities, which include Agra, Hyderabad, Bangalore, Mumbai, Pune, Indore, Nashik and Kolkata. The Company's K2 is an investment holding company. The Company, through its investment in K2, invested in approximately four projects, of which one is an enterprise level investment, which has several projects in the entity. The Company is managed by IL & FS Investment Advisors LLC (IIAL), which provides investment management services.",Financial Services,JE,12/6/2006,Yatra Capital Ltd,Stock,,,3.2,6687040.0,Yatra Capital Ltd,EUR,0,Yatra Capital Ltd,False,Yatra Capital ,yatra-capital,"$16,687,040.00 ",,Yatra Capital,1.0,Y
7981.0,10919.0,YUMA,Yuma Energy Inc.,USD,AMEX,Oil & Gas E&P,,Energy,,,Yuma Energy,Stock,"['Energy', 'Oil & Gas E&P', 'Oil & Gas - E&P']",[],1.55,2405584.0,Yuma Energy Inc.,$,0,Yuma Energy,False,Yuma Energy,yuma-energy,"$12,405,584.00 ",,Yuma Energy,0.0,Y
7997.0,5090.0,YCM.TO,New Commerce Split Corp,,TSX,Asset Management,"New Commerce Split Corp, formerly Commerce Split Corp, is a Canada-based mutual fund company. The Company's investment objective is to provide holders of the preferred shares with fixed cumulative preferential monthly cash dividends. The Company invests in common shares of the Canadian Imperial Bank of Commerce (the Bank). Quadravest Capital Management Inc. is the manager and investment manager for the Company.",Financial Services,CA,3/26/2010,New Commerce Split Corp,Stock,,,1.8,1613757.0,New Commerce Split Corp,0,0,New Commerce Split Corp,False,New Commerce Split Corp,new-commerce-split,"$11,613,757.00 ",,New Commerce Split Corp,0.0,Y
8349.0,7541.0,YMI.TO,Yellowhead Mining Inc,USD,TSX,,,Industrials,,,Yellowhead Mining Inc,Stock,,,0.0,0.0,Yellowhead Mining Inc,$,0,Yellowhead Mining Inc,False,Yellowhead Mining ,yellowhead-mining,$10.00 ,,Yellowhead Mining,1.0,Y
8350.0,7551.0,YPG-DB.TO,YP DIGITAL AND MEDIA SOL 8 PCT,USD,TSX,,,Industrials,,,YP DIGITAL AND MEDIA SOL 8 PCT,Stock,,,100.5,0.0,YP DIGITAL AND MEDIA SOL 8 PCT ,$,0,YP DIGITAL AND MEDIA SOL 8 PCT,False,YP DIGITAL AND MEDIA SOL 8 PCT,yp-digital-and-media,$10.00 ,,YP DIGITAL AND MEDIA SOL 8 PCT,0.0,Y
8351.0,7543.0,YP-UN.TO,Yieldplus Income Fund,USD,TSX,,,Industrials,,,Yieldplus Income Fund,Stock,,,0.0,0.0,Yieldplus Income Fund ,$,0,Yieldplus Income Fund,False,Yieldplus ome Fund,yieldplus-income,$10.00 ,,Yieldplus ome Fund,0.0,Y
8352.0,7548.0,YRB-A.TO,Yorbeau Res A J,USD,TSX,,,Industrials,,,Yorbeau Res A J,Stock,,,0.0,0.0,Yorbeau Res A J ,$,0,Yorbeau Res A J,False,Yorbeau Res A J,yorbeau-res-a-j,$10.00 ,,Yorbeau Res A J,0.0,Y
,,YCP.DE,ConocoPhillips,EUR,XETRA,Energy,"ConocoPhillips explores for, produces, transports, and markets crude oil, bitumen, natural gas, liquefied natural gas (LNG), and natural gas liquids worldwide. The company primarily engages in the conventional and tight oil reservoirs, shale gas, heavy oil, LNG, oil sands, and other production operations. Its portfolio includes unconventional plays in North America; conventional assets in North America, Europe, Asia, and Australia; various LNG developments; oil sands assets in Canada; and an inventory of conventional and unconventional exploration prospects. The company was founded in 1917 and is headquartered in Houston, Texas.",Energy ,US,9/3/2002,ConocoPhillips,,,,38.195,52643021000.0,ConocoPhillips,EUR,ConocoPhillips,ConocoPhillips,,ConocoPhillips,ycp.de,,,ConocoPhillips,,Y
,,YAC,Yucaipa Acquisition Corporation,USD,NYSE,Shell Companies,"Yucaipa Acquisition Corporation focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2020 and is based in Los Angeles, California.",Financial Services,US,,Yucaipa Acquisition Corporation,,,,10.64,458850016.0,Yucaipa Acquisition Corporation,$,Yucaipa Acquisition Corporation,Yucaipa Acquisition Corporation,,Yucaipa Acquisition Corporation,yac,,,Yucaipa Acquisition Corporation,,Y
,,YAKG.ME,Iakutskaia Toplivno-Energeticheskaia PAO,RUB,MCX,Energy,"Public Joint Stock Company Yakutsk Fuel and Energy Company engages in the exploration, extraction, processing, and selling of natural gas, gas condensate, and liquefied petroleum gas in the Republic of Sakha. The company also develops in the Srednevilyuiskoe and Mastakhskoe gas condensate fields, as well as produces and sells motor fuels. It operates 16 fuel stations and 4 gas stations. The company also exports its products. The company was founded in 1963 and is based in Yakutsk, Russia. Public Joint Stock Company Yakutsk Fuel and Energy Company is a subsidiary of A-PROPERTI, OOO.",Energy ,RU,1/5/2000,Iakutskaia Toplivno-Energeticheskaia PAO,,,,62.7,51788259000.0,Iakutskaia Toplivno-Energeticheskaia PAO,RUB,Iakutskaia Toplivno-Energeticheskaia PAO,Iakutskaia Toplivno-Energeticheskaia PAO,,Iakutskaia Toplivno-Energeticheskaia PAO,yakg.me,,,Iakutskaia Toplivno-Energeticheskaia PAO,,Y
,,YALA,Yalla Group Limited,USD,NYSE,Software,"Yalla Group Limited operates a voice-centric social networking and entertainment platform under the Yalla name primarily in the Middle East and North Africa region. The company was formerly known as FYXTech Corporatio. Yalla Group Limited was incorporated in 2018 and is headquartered in Dubai, the United Arab Emirates.",Technology,AE,9/8/2020,Yalla Group Limited,,,,39.2,5614616100.0,Yalla Group Limited,$,Yalla Group Limited,Yalla Group Limited,,Yalla Group Limited,yala,,,Yalla Group Limited,,Y
,,YAL.AX,Yancoal Australia Ltd,AUD,ASX,Energy,"Yancoal Australia Ltd engages in the exploration, development, production, and marketing of metallurgical and thermal coal in Japan, Singapore, China, South Korea, Taiwan, Thailand, Australia, and internationally. It owns 85% interests in the Moolarben coal mine located in the Western Coalfields of New South Wales; 100% interests in the Stratford Duralie mines located within the New South Wales Gloucester Basin; 100% interests in the Yarrabee mine located to the northeast of Blackwater in Central Queensland's Bowen Basin; and 80% interests in the Mount Thorley mine and 84.5% interests in the Warkworth mine in the Hunter Valley region of New South Wales. It also manages five other projects in New South Wales, Queensland, and Western Australia. The company was founded in 2004 and is based in Sydney, Australia. Yancoal Australia Ltd is a subsidiary of Yanzhou Coal Mining Company Limited.",Energy ,AU,,Yancoal Australia Ltd,,,,2.45,3235078140.0,Yancoal Australia Ltd,AUD,Yancoal Australia Ltd,Yancoal Australia Ltd,,Yancoal Australia Ltd,yal.ax,,,Yancoal Australia Ltd,,Y
,,YCS,ProShares UltraShort Yen New,USD,NYSE,,"The investment seeks daily investment results, before fees and expenses, that correspond to two times the inverse (-2x) of the daily performance of the daily performance of the U.S. Dollar price of the Japanese Yen.
 The fund seeks to meet its investment objective by investing under normal market conditions in any one of, or combinations of, Financial Instruments based on the fund’s benchmark. It will also hold cash or cash equivalents such as U.S. Treasury securities or other high credit quality, short-term fixed-income or similar securities for direct investment or as collateral for Financial Instruments.",,US,11/25/2008,ProShares UltraShort Yen New,,,,69.981,54714757.0,ProShares UltraShort Yen New,$,ProShares UltraShort Yen New,ProShares UltraShort Yen New,,ProShares UltraShort Yen New,ycs,,,ProShares UltraShort Yen New,,Y
,,YAR.OL,Yara International ASA,NOK,OSE,Materials,"Yara International ASA provides environmental and industrial solutions in Norway and internationally. It operates through three segments: Sales & Marketing, New Business, and Production. The Sales & Marketing segment offers nitrogen-based fertilizers, including urea, urea ammonium nitrate, calcium ammonium nitrate, ammonium nitrate, calcium nitrate, and compound fertilizers that contain plant nutrients, such as nitrogen, phosphorus, and potassium, as well as foliar and fertigation solutions through micronutrients. It also offers urea and phosphates used as raw materials for feed products in both agriculture and aquaculture; and ammonia, urea, and nitric acid used as input factors for a large range of products and applications. This segment sells its products to distributors, as well as directly to farmers and co-operatives. The New Business segment focuses on developing, commercializing, and scaling up of profitable businesses; and delivers equipment and services to store or handle products. It also provides solution of reagents, technology, and service for NOx abatement for industrial plants, and transport at land and sea. The Production segment produces ammonia, fertilizers, and industrial products. It is also involved in the operation of phosphate mines; trade and shipping of ammonia; and sale of fertilizers; as well as provides logistics services. The company provides its products under the YaraBela, YaraLiva, YaraMila, YaraTera, YaraVera, and YaraVita brands. The company was founded in 1905 and is headquartered in Oslo, Norway.",Chemicals,NO,,Yara International ASA,,,,413.7,108000000000.0,Yara International ASA,NOK,Yara International ASA,Yara International ASA,,Yara International ASA,yar.ol,,,Yara International ASA,,Y
,,YBR.AX,Yellow Brick Road Holdings Limited,AUD,ASX,Banks,"Yellow Brick Road Holdings Limited provides lending services in Australia. It offers mortgage broking, aggregation, and management services; investment and wealth management services; and general insurance services. The company was formerly known as ITS Capital Investments Limited and changed its name to Yellow Brick Road Holdings Limited in May 2011. Yellow Brick Road Holdings Limited was founded in 2007 and is based in Sydney, Australia.",Financial Services,AU,,Yellow Brick Road Holdings Limited,,,,0.095,30806412.0,Yellow Brick Road Holdings Limited,AUD,Yellow Brick Road Holdings Limited,Yellow Brick Road Holdings Limited,,Yellow Brick Road Holdings Limited,ybr.ax,,,Yellow Brick Road Holdings Limited,,Y
,,YCA.L,Yellow Cake PLC,GBp,LSE,Capital Goods,"Yellow Cake plc, a specialist company, operates in the uranium sector. It is involved in the purchase and holding of triuranium octoxide. The company was founded in 2018 and is headquartered in St Helier, Jersey.",Trading Companies & Distributors,JE,7/5/2018,Yellow Cake PLC,,,,234.0,196698752.0,Yellow Cake PLC,GBp,Yellow Cake PLC,Yellow Cake PLC,,Yellow Cake PLC,yca.l,,,Yellow Cake PLC,,Y
,,YCBD-PA,"cbdMD, Inc.",USD,ASE,,"cbdMD, Inc. produces and distributes various cannabidiol (CBD) products. It owns and operates consumer hemp-based CBD brands, such as cbdMD and Paw CBD. Its cbdMD brand products include CDB tinctures, gummies, topicals, capsules, bath bombs, bath salts, and sleep aids. The company also offers veterinarian-formulated products, including tinctures, chews, and topicals under the Paw CBD brand name. It distributes its products through its e-commerce Website, third party e-commerce sites, wholesalers, and various brick and mortar retailers in the United States. The company was formerly known as Level Brands, Inc. and changed its name to cbdMD, Inc. in May 2019. cbdMD, Inc. was founded in 2015 and is headquartered in Charlotte, North Carolina.",,US,,"cbdMD, Inc.",,,,8.1,0.0,"cbdMD, Inc.",$,"cbdMD, Inc.","cbdMD, Inc.",,"cbdMD, Inc.",ycbd-pa,,,"cbdMD, Inc.",,Y
,,YEL1.DE,YRC Worldwide Inc,EUR,XETRA,Transportation,"YRC Worldwide, Inc. operates as a holding company, which through its subsidiaries engages in the provision of transportation services. The company is headquartered in Overland Park, Kansas and currently employs 31,000 full-time employees. The Company, through its subsidiaries, offers its customers a range of transportation services. The firm operates through two segments: YRC Freight and Regional Transportation. The firm has less-than-truckload (LTL) networks in North America with local, regional, national and international capabilities. YRC Freight segment offers a range of services for the transportation of industrial, commercial and retail goods in national, regional and international markets, primarily through the operation of owned or leased equipment in its North American ground distribution network. The company provides transportation services for various categories of goods, which include apparel, appliances, automotive parts, chemicals, food, furniture, glass, machinery, metal and metal products. The firm's Regional Transportation segment consists of USF Holland LLC (Holland), New Penn Motor Express, LLC (New Penn) and USF Reddaway Inc. (Reddaway).",Road & Rail,US,12/8/1997,YRC Worldwide Inc,,,,4.266,259.0,YRC Worldwide Inc,EUR,YRC Worldwide Inc,YRC Worldwide Inc,,YRC Worldwide Inc,yel1.de,,,YRC Worldwide Inc,,Y
,,YESBANK.NS,Yes Bank Ltd,INR,NSE,Banks,"Yes Bank Limited provides banking and financial services primarily in India. It operates through Treasury, Corporate/Wholesale Banking, Retail Banking, and Other Banking Operations segments. The company offers corporate banking services, such as working capital finance, term loans, corporate finance, trade finance and cash management services, debt capital markets, treasury, liquidity management, and other services. It also provides retail banking products, including secured business, home, car, super bike, commercial vehicle, construction equipment, gold, and personal loans, as well as loans against securities; health care and printing equipment finance; and business banking services to micro, small, and medium enterprises. In addition, the company offers financial and advisory services to ministries under the union and state governments, central and state public sector undertakings, boards, and other affiliates; and banking solutions to banks, non-banking finance and housing finance companies, asset finance companies, insurance intermediaries, small finance and payment banks, mutual funds, financial institutions, private equity funds, cooperative and regional rural banks, capital market participants, primary dealers, depositories, AD II license holders, money changers, PPI operators, and payment aggregators. Further, it provides debit and credit cards, current and savings accounts, and mobile banking services; and transaction banking services comprising escrow, trade finance, supply chain finance, foreign exchange, and bullion trading. Additionally, the company offers loan syndication services; investment banking services, including mergers and acquisition advisory, and capital advisory services; and micro-credit, micro saving, micro-insurance, and remittance services. As of March 31, 2020, it operated 1,135 branches; 2 national operating centers; and 1,423 ATMs and bunch note acceptors. The company was incorporated in 2003 and is headquartered in Mumbai, India.",Banking,IN,7/12/2005,Yes Bank Ltd,,,,16.4,411000000000.0,Yes Bank Ltd,INR,Yes Bank Ltd,Yes Bank Ltd,,Yes Bank Ltd,yesbank.ns,,,Yes Bank Ltd,,Y
,,YEWB,"Yew Bio-Pharm Group, Inc.",USD,PNK,Farm Products,"Yew Bio-Pharm Group, Inc., through its subsidiaries, grows and sells yew trees in the People's Republic of China and the United States. The company offers traditional Chinese medicine (TCM) raw materials in the form of yew tree branches and leaves to manufacture TCM containing taxol. It is also involved in processing and selling yew raw materials used in the manufacture of traditional Chinese medicine; growing and selling yew tree seedlings and mature trees, including potted miniature yew trees; manufacturing and selling furniture and handicrafts made of yew tree timber; selling agricultural products, such as yew candles, pine needle extracts, complex taxus cuspidate extracts, composite northeast yew extracts, and yew essential oil soaps; and selling wood ear mushroom. The company was incorporated in 2007 and is based in El Monte, California.",Consumer Defensive,US,,"Yew Bio-Pharm Group, Inc.",,,,0.08816,4557872.0,"Yew Bio-Pharm Group, Inc.",$,"Yew Bio-Pharm Group, Inc.","Yew Bio-Pharm Group, Inc.",,"Yew Bio-Pharm Group, Inc.",yewb,,,"Yew Bio-Pharm Group, Inc.",,Y
,,YEW.L,Yew Grove REIT PLC,EUR,LSE,Real Estate,"Yew Grove REIT Plc owns a diversified portfolio of Irish commercial property assets. The company employs 9 full-time employees The Company’s investment objective is to provide shareholders with long-term income from a diversified portfolio of property comprising primarily commercial real estate located in geographic target market. Its portfolio includes office and industrial assets let to government entities, state bodies and other foreign direct investment (FDI) companies, as well as corporate. The company primarily focuses on properties located in Dublin city (other than the Dublin CBD); within the Dublin Catchment Area, and in IDA Ireland Business and Technology Parks.",Real Estate,IE,6/8/2018,Yew Grove REIT PLC,,,,0.84,93720480.0,Yew Grove REIT PLC,EUR,Yew Grove REIT PLC,Yew Grove REIT PLC,,Yew Grove REIT PLC,yew.l,,,Yew Grove REIT PLC,,Y
,,YGEN.L,Yourgene Health PLC,GBp,LSE,Health Care Equipment & Services,"Yourgene Health Plc, a molecular diagnostic company, researches, develops, and commercializes gene analysis techniques for prenatal screening and other applications in the United Kingdom, Europe, and internationally. The company develops the IONA Test, an in vitro diagnostic non-invasive pre-natal test (NIPT) screening for pregnant women to estimate Down's syndrome and other genetic disorders. The IONA test enables clinical laboratories to perform their own NIPT screening service. It also offers Cystic Fibrosis screening test; genetic disease screening products; and reproductive health products that include polymerase chain reaction -based screening tests for male factor infertility, recurrent pregnancy loss, and thrombosis. The company was formerly known as Premaitha Health PLC and changed its name to Yourgene Health Plc in November 2018. The company was incorporated in 2000 and is headquartered in Manchester, the United Kingdom.",Health Care,GB,5/21/2002,Yourgene Health PLC,,,,14.75,106275224.0,Yourgene Health PLC,GBp,Yourgene Health PLC,Yourgene Health PLC,,Yourgene Health PLC,ygen.l,,,Yourgene Health PLC,,Y
,,YGMZ,MingZhu Logistics Holdings Limi,USD,NASDAQ,Trucking,"MingZhu Logistics Holdings Limited, through its subsidiaries, provides trucking and delivery services using its truckload fleet and subcontractors in the People's Republic of China. The company provides dedicated truckload services to sizeable logistics companies, freight forwarders, and warehouse operators. It operates a truckload fleet with 132 tractors and 90 trailers. MingZhu Logistics Holdings Limited was founded in 2002 and is based in Shenzhen, China.",Industrials,CN,10/20/2020,MingZhu Logistics Holdings Limi,,,,11.88,142560000.0,MingZhu Logistics Holdings Limi,$,MingZhu Logistics Holdings Limi,MingZhu Logistics Holdings Limi,,MingZhu Logistics Holdings Limi,ygmz,,,MingZhu Logistics Holdings Limi,,Y
,,YKEN.ME,Yakutskenergo PAO,RUB,MCX,Utilities,"Public joint stock company Yakutskenergo engages in the production, transportation, and marketing of electricity and thermal energy in the Republic of Sakha. The company generates electricity through diesel, thermal, wind, and solar power plants. It also engages in the repair and construction of equipment, heating networks, and overhead lines. As of January 1, 2020, it had an installed electric capacity of 1,138.510 MW; and heat capacity of 1,723.651 Gcal/h. The company was incorporated in 1996 and is based in Yakutsk, Russia.",Utilities,RU,1/5/2000,Yakutskenergo PAO,,,,0.3955,3621095170.0,Yakutskenergo PAO,RUB,Yakutskenergo PAO,Yakutskenergo PAO,,Yakutskenergo PAO,yken.me,,,Yakutskenergo PAO,,Y
,,YNDX.ME,Yandex NV,RUB,MCX,Media & Entertainment,"Yandex N.V., an Internet and technology company, provides Internet search engine in Russia and internationally. The company offers search, location-based, personalized, and mobile services that enable users to find information, and communicate and connect over the Internet from desktops and mobile devices. It provides geolocation services, such as Yandex.Maps, Yandex.Navigator, Yandex.Auto, and Yandex.Routing; Yandex.Mail that provides access to email accounts; Yandex.Disk, a cloud-based storage service; Yandex.News, an online news aggregation service; Yandex.Weather hyperlocal weather information services; Yandex Browser for desktops and mobile platforms; and Yandex Search Apps. The company also provides Yandex.Direct, an auction-based advertising placement platform; Yandex Advertising Network service; Yandex.Radar, a market analytics tool; mobile advertising products; Yandex.Metrica, a web analytics system; Yandex.Market, an e-commerce gateway service; Yandex.Station, a smart speaker; Alice, an assistant. It offers Yandex.Taxi, a ride-sharing service; Auto.ru for used and new cars, commercial vehicles, and spare parts; Yandex.Realty, a real estate classifieds platform; Yandex.Jobs, a job search Website; and Yandex.Travel, a travel aggregator service. Further, it offers KinoPoisk, a Russian language source for movies, TV series, celebrity content, and entertainment news; Yandex.Music, a music streaming service; Yandex.Afisha to buy tickets to cinemas, theaters, and concerts online; Yandex Plus; Yandex.Studio; and Yandex.TV Program that provides up to date schedule of broadcast, cable and digital TV channels, as well as an option to view certain TV channels online. Additionally, it offers Yandex Zen, a personal recommendation service; Yandex.Cloud that allows companies to host and develop apps and services, and store and manage data; and Yandex.Drive, a free-floating car-sharing service. The company was incorporated in 2004 and is based in Schiphol, the Netherlands.",Media,NL,5/1/2011,Yandex NV,,,,5432.0,1920000000000.0,Yandex NV,RUB,Yandex NV,Yandex NV,,Yandex NV,yndx.me,,,Yandex NV,,Y
,,YNGA.L,Young & Co's Brewery PLC,GBp,LSE,Consumer Services,"Young & Co.'s Brewery, P.L.C. operates and manages pubs and hotels in the United Kingdom. The company operates in two segments, Managed Houses and Ram Pub Company. It sells drinks and food, as well as provides accommodation services; and owns, leases, and sub leases its owned or leased pubs to third parties. As of April 3, 2020, the company had 205 managed pubs and 68 tenanted pubs primarily located in London and the South East. Young & Co.'s Brewery, P.L.C. was founded in 1831 and is based in London, the United Kingdom.","Hotels, Restaurants & Leisure",GB,1/13/1986,Young & Co's Brewery PLC,,,,1380.0,700859200.0,Young & Co's Brewery PLC,GBp,Young & Co's Brewery PLC,Young & Co's Brewery PLC,,Young & Co's Brewery PLC,ynga.l,,,Young & Co's Brewery PLC,,Y
,,YOC.DE,Yoc AG,EUR,XETRA,Media & Entertainment,"YOC AG provides mobile advertising solutions in Europe. The company develops digital advertising formats for traditional and automated real-time trade through its marketplace. Its products include VIS.X, a go-to-platform for programmatic advertising; YOC Inline Video Ad for sharing messages across display and video placements; and YOC Understitial Ad, a user initiated format that allows the individual to reveal the ad by scrolling up or down. The company also provides YOC Mystery Ad, a full-screen mobile advertising format, which allows users to interact directly with the campaign; and YOC Mystery Scroller, a reactive-scroll technology that enables users to interact with advertising message. YOC AG was founded in 2001 and is headquartered in Berlin, Germany.",Media,DE,6/2/2006,Yoc AG,,,,8.9,29271920.0,Yoc AG,EUR,Yoc AG,Yoc AG,,Yoc AG,yoc.de,,,Yoc AG,,Y
,,YOJ.AX,Yojee Limited,AUD,ASX,Software & Services,"Yojee Limited provides cloud-based software as a service (SaaS) logistics platform in the Asia-Pacific region. Its logistics platform manages, tracks, and optimizes freight movements. The company serves third-party logistics providers and logistics companies. Yojee Limited is based in Subiaco, Australia.",Technology,AU,,Yojee Limited,,,,0.17,186736512.0,Yojee Limited,AUD,Yojee Limited,Yojee Limited,,Yojee Limited,yoj.ax,,,Yojee Limited,,Y
,,YOU.L,YouGov PLC,GBp,LSE,Media & Entertainment,"YouGov plc provides online market research services in the United Kingdom, the United States, Germany, the Nordic countries, the Middle East, Mainland Europe, and the Asia Pacific. It operates through three divisions: Data Products, Data Services, and Custom Research. The Data Products division offers syndicated data products, which are available to clients on a subscription basis. The Data Services division provides clients with fast-turnaround services. The Custom Research division offers a range of quantitative and qualitative research services. The company is also involved in the software development and media production businesses, as well as provision of operations services. YouGov plc was founded in 2000 and is headquartered in London, the United Kingdom.",Media,GB,4/25/2005,YouGov PLC,,,,1115.0,1240415230.0,YouGov PLC,GBp,YouGov PLC,YouGov PLC,,YouGov PLC,you.l,,,YouGov PLC,,Y
,,YOW.AX,Yowie Group Limited,AUD,ASX,"Food, Beverage & Tobacco","Yowie Group Limited, a brand licensing company, develops and sells consumer products worldwide. Its product portfolio comprises gummy, bites, and surprise-inside the egg. The company owns intellectual property rights to supply Yowie branded chocolate confectionery products, as well as develops Yowie digital platform and Yowie branded licensed consumer products. Yowie Group Limited is headquartered in Perth, Australia.",Food Products,AU,,Yowie Group Limited,,,,0.041,8961288.0,Yowie Group Limited,AUD,Yowie Group Limited,Yowie Group Limited,,Yowie Group Limited,yow.ax,,,Yowie Group Limited,,Y
,,YPB.AX,YPB Group Limited,AUD,ASX,Commercial  & Professional Services,"YPB Group Limited, together with its subsidiaries, sells, markets, and develops anti-counterfeiting, anti-theft, product authentication, and consumer engagement solutions to brand owners. It offers digital engagement platform, a cloud-based customer digital engagement and analytics platform that enables brands to form a relationship with customers; manufactures and sells covert forensic products that are used for tracing a product or packaging during or after the manufacturing process, which is detectable using the company's proprietary scanner; and forensic laboratory services for the examination of counterfeit products. The company also provides security consulting services to governments, corporations, and intellectual property owners for the deterrence of counterfeiting, grey markets, product diversions, and fraud activities; and retail anti-theft and labeling solutions to mainstream retailers, boutiques, and exporters to protect against theft. It operates in Australia, the Peoples Republic of China, Thailand, and the United States. YPB Group Limited was founded in 2011 and is based in Subiaco, Australia.",Professional Services,AU,,YPB Group Limited,,,,0.002,9442101.0,YPB Group Limited,AUD,YPB Group Limited,YPB Group Limited,,YPB Group Limited,ypb.ax,,,YPB Group Limited,,Y
,,YPSN.SW,Ypsomed Holding AG,CHF,SIX,Health Care Equipment & Services,"Ypsomed Holding AG, together with its subsidiaries, develops, manufactures, and sells injection and infusion systems for pharmaceutical and biotechnology companies. The company operates through Ypsomed Delivery Systems and Ypsomed Diabetes Care segments. The Ypsomed Delivery Systems segment provides various injection systems, such as pen injectors, auto injectors, patch injectors, and wearable injectors, as well as other smart devices. This segment offers its products under the YDS brand. The Ypsomed Diabetes Care segment sells and trades in insulin pumps, infusion sets, pen needles, blood glucose monitoring systems, accessories, and other day-to-day items for diabetics. This segment offers its products under the mylife brand name. The company offers precision turned parts; and contract manufacturing and other services. It markets its products through biotechnology and pharmaceutical partners, as well as through its own distribution network and independent distributors. The company operates in Switzerland, other European countries, North America, and internationally. Ypsomed Holding AG was founded in 1984 and is headquartered in Burgdorf, Switzerland.",Health Care,CH,9/22/2004,Ypsomed Holding AG,,,,153.4,1933300100.0,Ypsomed Holding AG,CHF,Ypsomed Holding AG,Ypsomed Holding AG,,Ypsomed Holding AG,ypsn.sw,,,Ypsomed Holding AG,,Y
,,YRSB.ME,TNS Energo Yaroslavl PAO,RUB,MCX,Utilities,"Public Joint Stock Company TNS Energo Yaroslavl supplies electricity to the wholesale and retail markets in Russia. It sells electricity to residents and businesses. The company was formerly known as Open Joint Stock Company Yaroslavl Retail Company and changed its name to Public Joint Stock Company TNS Energo Yaroslavl in June 2015. The company was founded in 1936 and is based in Yaroslavl, Russia. Public Joint Stock Company TNS Energo Yaroslavl is a subsidiary of Public Joint Stock Company Group of Companies TNS energo.",Utilities,RU,2/25/2010,TNS Energo Yaroslavl PAO,,,,232.0,4376981500.0,TNS Energo Yaroslavl PAO,RUB,TNS Energo Yaroslavl PAO,TNS Energo Yaroslavl PAO,,TNS Energo Yaroslavl PAO,yrsb.me,,,TNS Energo Yaroslavl PAO,,Y
,,YSACU,Yellowstone Acquisition Company,USD,NASDAQ,,,,US,9/25/2020,Yellowstone Acquisition Company,,,,11.02,0.0,Yellowstone Acquisition Company,$,Yellowstone Acquisition Company,Yellowstone Acquisition Company,,Yellowstone Acquisition Company,ysacu,,,Yellowstone Acquisition Company,,Y
