,index,symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,volume,avgVolume,exchange,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
106,370,PNC,"The PNC Financial Services Group, Inc.",160.47,0.22,0.36,159.106,161.25,162.74,79.41,68039278592.0,152.7203,126.537605,153684.0,2174433.0,NYSE,159.82,160.11,16.972,9.454985,2021-04-16T12:30:00.000+0000,423999991.0,1613059203
107,178,FDX,FedEx Corporation,255.29,-0.84,-2.17,254.13,257.95,305.66,88.69,67669975040.0,252.23515,250.24146,398978.0,2959704.0,NYSE,258.0,257.46,9.261,27.566137,2021-03-18T20:00:00.000+0000,265070998.0,1613059203
108,114,CSX,CSX Corporation,88.39,0.24,0.21,88.04,89.04,97.54,46.81,67598458880.0,90.19606,83.29978,707309.0,3899061.0,NASDAQ,88.94,88.18,3.6,24.552778,2021-01-21T16:01:00.000+0000,764774962.0,1613059203
109,95,CL,Colgate-Palmolive Company,78.61,-0.63,-0.5,78.56,79.3,86.41,58.49,67382059008.0,81.20394,80.30536,777582.0,4010317.0,NYSE,79.25,79.11,3.14,25.03503,2021-04-30T12:30:00.000+0000,857169050.0,1613059203
110,143,DUK,Duke Energy Corporation,91.1164,-1.75,-1.6186,91.1,92.8,103.79,62.13,67057934336.0,91.47909,89.02138,876295.0,2870153.0,NYSE,92.7,92.735,2.729,33.3882,2021-02-11T07:00:00.000+0000,735958997.0,1613059203
111,13,ADSK,"Autodesk, Inc.",303.045,0.44,1.335,301.71,305.24,321.13,125.38,66636263424.0,301.43243,261.93442,233608.0,1410451.0,NASDAQ,304.49,301.71,1.928,157.18103,2021-02-25T21:00:00.000+0000,219889005.0,1613059203
112,236,ILMN,"Illumina, Inc.",453.455,0.77,3.455,450.0,456.66,460.52,196.78,66204426240.0,399.50818,349.15558,216482.0,1103683.0,NASDAQ,454.13,450.0,4.314,105.11242,2021-02-11T21:00:00.000+0000,145999992.0,1613059203
113,405,SHW,The Sherwin-Williams Company,720.375,1.13,8.055,713.01,721.5028,758.0,325.43,65427697664.0,722.79846,701.4218,105745.0,451432.0,NYSE,714.29,712.32,22.08,32.62568,2021-01-28T07:00:15.000+0000,90824498.0,1613059203
114,159,EQIX,"Equinix, Inc. (REIT)",734.07,-2.25,-16.93,725.43,758.62,839.77,477.87,65406881792.0,718.0876,747.9899,150022.0,497043.0,NASDAQ,749.25,751.0,4.18,175.61484,2021-02-10T16:05:11.000+0000,89101696.0,1613059203
115,99,CME,CME Group Inc.,181.15,-2.19,-4.05,181.01,185.76,225.36,131.8,65031217152.0,187.92151,173.52383,533478.0,1631756.0,NASDAQ,185.76,185.2,5.88,30.807821,2021-02-10T07:00:08.000+0000,358990986.0,1613059203
116,412,SO,The Southern Company,60.79,-0.23,-0.14,60.6,61.12,70.37,41.96,64208830464.0,60.103333,57.80855,569342.0,3595722.0,NYSE,60.98,60.93,2.988,20.344713,2021-02-18T13:30:00.000+0000,1056240014.0,1613059203
117,249,ITW,Illinois Tool Works Inc.,201.0,-1.9,-3.9,200.88,205.53,224.69,115.94,63620521984.0,202.69333,200.57428,157651.0,1096166.0,NYSE,205.13,204.9,6.63,30.316742,2021-02-05T08:00:00.000+0000,316520010.0,1613059203
118,108,COP,ConocoPhillips,45.99,-1.77,-0.83,45.88,46.505,59.55,20.84,62299435008.0,43.108486,38.245506,2510716.0,12148574.0,NYSE,46.5,46.82,-2.51,,2021-02-02T07:00:00.000+0000,1354630028.0,1613059203
119,336,NSC,Norfolk Southern Corporation,247.23,0.79,1.94,244.89,247.79,258.17,112.62,62280204288.0,243.89363,224.59023,164176.0,1152119.0,NYSE,245.6,245.29,7.837,31.54651,2021-01-27T08:00:13.000+0000,251912002.0,1613059203
120,150,ECL,Ecolab Inc.,217.28,0.76,1.63,215.72,218.58,231.36,124.6,62021488640.0,214.52908,206.30522,322890.0,907025.0,NYSE,215.71,215.65,-3.739,,2021-02-16T13:30:00.000+0000,285444996.0,1613059203
121,232,ICE,"Intercontinental Exchange, Inc.",110.27,-1.24,-1.39,110.26,112.27,119.02,63.51,61939429376.0,114.07333,104.67949,385845.0,2378940.0,NYSE,112.27,111.66,3.77,29.249336,2021-04-29T12:30:00.000+0000,561706986.0,1613059203
122,205,GPN,Global Payments Inc.,200.04,-1.08,-2.19,199.46,202.46,215.7,105.54,59678330880.0,197.07364,183.90529,514478.0,1724062.0,NYSE,201.73,202.23,1.95,102.58461,2021-02-08T06:55:00.000+0000,298331988.0,1613059203
123,214,HCA,"HCA Healthcare, Inc.",175.91,0.64,1.12,174.62,177.12,181.01,58.38,59523547136.0,168.37485,145.42769,189945.0,1497546.0,NYSE,175.82,174.79,10.925,16.101603,2021-02-02T07:30:00.000+0000,338375005.0,1613059203
124,122,D,"Dominion Energy, Inc.",72.9314,-0.22,-0.1586,72.79,73.41,90.89,57.79,59498819584.0,73.00636,78.01297,420828.0,4303653.0,NYSE,73.01,73.09,-0.22,,2021-02-12T13:30:00.000+0000,815818969.0,1613059203
125,10,ADI,"Analog Devices, Inc.",156.79,2.32,3.56,154.61,157.36,162.98,79.08,57918849024.0,152.03424,131.25261,420053.0,2538759.0,NASDAQ,154.61,153.23,3.28,47.801826,2021-02-17T13:30:00.000+0000,369403974.0,1613059203
126,307,MMC,"Marsh & McLennan Companies, Inc.",113.05,0.28,0.32,113.0,113.52,120.97,74.33,57429401600.0,112.68788,114.10602,189367.0,1689601.0,NYSE,113.34,112.73,3.94,28.692894,2021-01-28T07:00:00.000+0000,508000014.0,1613059203
127,42,APD,"Air Products and Chemicals, Inc.",255.7,0.84,2.12,254.18,256.65,327.89,167.43,56580526080.0,274.4518,283.87842,251556.0,1514483.0,NYSE,255.0,253.58,8.512,30.039944,2021-02-04T06:00:13.000+0000,221276989.0,1613059203
128,71,BSX,Boston Scientific Corporation,39.01,0.41,0.16,38.77,39.15,43.44,24.1,55246741504.0,36.56697,37.344784,1153406.0,13293004.0,NYSE,39.01,38.85,2.605,14.975047,2021-02-03T06:30:04.000+0000,1416219982.0,1613059203
129,472,VRTX,Vertex Pharmaceuticals Incorporated,210.78,-0.82,-1.75,210.15,212.89,306.08,197.47,54810808320.0,228.50243,242.86145,576974.0,1892196.0,NASDAQ,212.48,212.53,10.29,20.483965,2021-02-01T16:01:00.000+0000,260037994.0,1613059203
130,446,TWTR,"Twitter, Inc.",68.415,0.95,0.645,67.09,69.02,69.25,20.0,54413873152.0,52.160908,45.730797,10772112.0,15967491.0,NYSE,67.99,67.77,-1.441,,2021-04-29T20:00:00.000+0000,795350042.0,1613059203
131,167,EW,Edwards Lifesciences Corporation,87.13,0.86,0.74,86.23,87.41,92.08,51.506668,54303596544.0,87.13364,82.735794,335050.0,2461687.0,NYSE,86.81,86.39,1.3,67.02308,2021-01-27T16:15:03.000+0000,623247981.0,1613059203
132,105,COF,Capital One Financial Corporation,117.55,-0.06,-0.07,116.8,118.43,118.43,38.0,53955452928.0,106.5903,84.05116,605293.0,3302050.0,NYSE,118.0,117.62,5.183,22.679914,2021-01-26T16:05:14.000+0000,459000025.0,1613059203
133,39,AON,Aon plc,229.84,1.45,3.29,228.43,232.12,238.19,143.93,53242433536.0,209.39091,203.73833,345547.0,1581719.0,NYSE,228.9,226.55,8.454,27.187128,2021-02-05T06:00:00.000+0000,231649989.0,1613059203
134,389,REGN,"Regeneron Pharmaceuticals, Inc.",494.85,0.74,3.63,486.035,495.85,664.64,386.84,53014269952.0,503.74847,553.08014,432107.0,990611.0,NASDAQ,491.23,491.22,30.52,16.213959,2021-02-05T06:30:08.000+0000,107131999.0,1613059203
135,298,MCO,Moody's Corporation,277.56,0.25,0.69,276.06,279.57,305.96,164.19,52125765632.0,275.84787,280.1839,97803.0,780396.0,NYSE,278.96,276.87,9.605,28.89745,2021-02-12T13:30:00.000+0000,187799991.0,1613059203
136,156,EMR,Emerson Electric Co.,84.89,0.4,0.335,84.81,85.665,87.07,37.75,50936549376.0,82.244545,73.56167,324794.0,2743204.0,NYSE,85.29,84.555,3.455,24.570189,2021-02-02T07:00:00.000+0000,600030032.0,1613059203
137,332,NOC,Northrop Grumman Corporation,303.55,-0.03,-0.08,301.61,304.2,374.39,263.31,50607247360.0,298.05786,313.82138,272171.0,1053401.0,NYSE,302.58,303.63,19.03,15.951129,2021-01-28T06:39:26.000+0000,166717995.0,1613059203
138,363,PGR,The Progressive Corporation,85.8,0.32,0.27,85.13,86.6899,102.05,62.18,50210160640.0,92.80394,93.18565,495039.0,2801562.0,NYSE,85.61,85.53,9.66,8.881988,2021-02-17T13:30:00.000+0000,585200007.0,1613059203
139,127,DG,Dollar General Corporation,202.13,0.4,0.81,200.0,202.56,225.25,125.0,49522053120.0,206.48273,207.11543,377462.0,2137204.0,NYSE,200.92,201.32,10.101,20.010891,2020-12-03T06:55:01.000+0000,245001005.0,1613059203
140,301,MET,"MetLife, Inc.",55.28,0.58,0.32,54.93,56.15,56.15,22.85,49359507456.0,49.67273,42.955143,1410002.0,5662393.0,NYSE,55.14,54.96,5.68,9.732394,2021-02-03T16:15:00.000+0000,892899918.0,1613059203
141,229,HUM,Humana Inc.,381.18,0.84,3.18,375.01,383.92,474.7,208.25,49119236096.0,403.1906,409.63623,477478.0,991995.0,NYSE,379.48,378.0,25.31,15.060451,2021-04-28T06:30:00.000+0000,128861000.0,1613059203
142,163,ETN,Eaton Corporation plc,122.735,0.8,0.975,122.01,123.98,130.0,56.42,48922169344.0,121.798485,110.58145,436064.0,1996498.0,NYSE,122.34,121.76,3.49,35.16762,2021-02-02T06:30:00.000+0000,398599987.0,1613059203
143,326,NEM,Newmont Corporation,59.65,-0.08,-0.05,59.26,60.0,72.22,33.0,47920308224.0,61.14606,63.08123,1004991.0,6158324.0,NYSE,59.61,59.7,3.182,18.746073,2021-02-18T13:30:00.000+0000,803358059.0,1613059203
144,263,KLAC,KLA Corporation,310.4,4.3,12.79,299.41,311.37,317.6,110.19,47824879616.0,285.71515,232.23804,382396.0,973983.0,NASDAQ,299.41,297.61,8.743,35.502686,2021-02-03T16:05:06.000+0000,154074999.0,1613059203
145,485,WM,"Waste Management, Inc.",112.91,-0.69,-0.78,112.89,114.15,126.79,85.34,47716446208.0,114.992424,114.693405,290892.0,1495117.0,NYSE,114.0,113.69,3.541,31.886475,2021-02-18T13:30:00.000+0000,422606024.0,1613059203
146,23,ALGN,"Align Technology, Inc.",603.825,-0.32,-1.955,602.28,611.77,634.46,127.88,47611842560.0,552.3342,423.12332,89227.0,531408.0,NASDAQ,611.77,605.78,22.41,26.944445,2021-04-28T10:59:00.000+0000,78850400.0,1613059203
147,309,MNST,Monster Beverage Corporation,89.91,-0.6,-0.54,89.76,90.99,95.11,50.06,47465017344.0,90.51242,84.386086,187835.0,1887122.0,NASDAQ,90.79,90.45,2.219,40.51825,2020-11-05T16:15:01.000+0000,527916999.0,1613059203
148,195,GD,General Dynamics Corporation,165.22,1.28,2.09,162.61,166.205,190.08,100.55,47413514240.0,152.00151,148.15144,349550.0,1476925.0,NYSE,162.57,163.13,11.0,15.02,2021-01-27T07:00:18.000+0000,286972002.0,1613059203
149,177,FCX,Freeport-McMoRan Inc.,31.4,0.51,0.16,30.88,31.6602,33.97,4.82,45844000768.0,28.967878,20.557247,4631048.0,20805119.0,NYSE,31.16,31.24,0.41,76.585365,2021-01-26T08:00:01.000+0000,1460000024.0,1613059203
150,172,F,Ford Motor Company,11.5123,-2.11,-0.2477,11.45,11.74,12.15,3.96,45803872256.0,10.17,8.278479,18298642.0,78834133.0,NYSE,11.66,11.76,-0.322,,2021-02-04T16:05:00.000+0000,3978689945.0,1613059203
151,419,STZ,"Constellation Brands, Inc.",235.925,-1.84,-4.415,235.29,241.36,241.49,104.28,45694427136.0,222.3312,197.07065,368012.0,1129016.0,NYSE,240.22,240.34,10.365,22.7617,2021-01-07T07:30:00.000+0000,193682005.0,1613059203
152,264,KMB,Kimberly-Clark Corporation,132.53,-0.2,-0.27,132.02,133.125,160.16,110.66,44887912448.0,132.96213,142.8492,216806.0,2187556.0,NYSE,133.05,132.8,6.87,19.29112,2021-01-25T07:30:05.000+0000,338700011.0,1613059203
153,233,IDXX,"IDEXX Laboratories, Inc.",520.24,0.72,3.7,515.18,522.5,522.9,168.65,44376420352.0,493.87244,432.93094,72189.0,397569.0,NASDAQ,519.3,516.54,6.71,77.53204,2021-02-02T06:30:05.000+0000,85299901.0,1613059203
154,478,WBA,"Walgreens Boots Alliance, Inc.",50.6974,-1.77,-0.9126,50.56,51.799,55.49,33.36,43804680192.0,46.465153,40.445362,1157091.0,7853448.0,NASDAQ,51.727,51.61,-0.804,,2021-01-07T07:00:00.000+0000,864041947.0,1613059203
155,398,ROST,"Ross Stores, Inc.",122.83,2.12,2.55,120.51,123.11,124.16,56.3,43728220160.0,117.65151,102.51174,395935.0,1979785.0,NASDAQ,120.96,120.28,0.86,142.82558,2020-11-19T16:01:00.000+0000,356006026.0,1613059203
156,261,KHC,The Kraft Heinz Company,35.73,5.43,1.84,33.93,36.2859,36.369,19.99,43684212736.0,33.584698,32.916267,6922185.0,5950241.0,NASDAQ,34.23,33.89,-0.404,,2021-02-11T13:30:00.000+0000,1222620004.0,1613059203
157,411,SNPS,"Synopsys, Inc.",284.14,2.63,7.27,278.75,284.88,284.88,104.9,43482513408.0,262.95697,228.75601,147444.0,732661.0,NASDAQ,279.08,276.87,4.27,66.54333,2021-02-17T21:00:00.000+0000,153032003.0,1613059203
158,100,CMG,"Chipotle Mexican Grill, Inc.",1537.95,-0.43,-6.71,1533.52,1544.66,1564.91,415.0,43284217856.0,1442.7639,1313.2867,43670.0,275059.0,NYSE,1543.3,1544.66,12.52,122.83945,2021-02-02T16:10:05.000+0000,28144100.0,1613059203
159,61,BIIB,Biogen Inc.,282.05,2.56,7.05,276.69,282.11,363.92,223.25,42966368256.0,263.1997,267.66644,370357.0,1363474.0,NASDAQ,278.51,275.0,24.8,11.372984,2021-02-03T13:30:00.000+0000,152335998.0,1613059203
160,138,DOW,Dow Inc.,57.56,-0.19,-0.11,57.3294,57.94,61.31,21.95,42819747840.0,56.47697,50.69935,473778.0,4049856.0,NYSE,57.81,57.67,1.64,35.09756,2021-04-22T12:30:00.000+0000,743915008.0,1613059203
161,149,EBAY,eBay Inc.,62.32,0.0,0.0,62.22,62.98,64.85,26.02,42405396480.0,55.85212,53.347176,968365.0,8424335.0,NASDAQ,62.6,62.32,7.892,7.896604,2021-02-03T16:05:05.000+0000,680446028.0,1613059203
162,397,ROP,"Roper Technologies, Inc.",402.075,0.06,0.225,398.01,404.65,455.72,240.0,42166411264.0,415.75696,414.85928,92323.0,519645.0,NYSE,402.77,401.85,8.98,44.7745,2021-01-29T06:55:00.000+0000,104872005.0,1613059203
163,429,TEL,TE Connectivity Ltd.,127.375,0.7,0.885,127.05,128.26,131.97,48.62,42146983936.0,125.58363,108.37826,234922.0,1773167.0,NYSE,127.32,126.49,0.344,370.27615,2021-01-27T06:00:06.000+0000,330888981.0,1613059203
164,296,MCHP,Microchip Technology Incorporated,155.96,2.85,4.32,152.56,156.59,156.59,53.15,41994104832.0,144.44,121.64355,330934.0,1967620.0,NASDAQ,152.52,151.64,1.258,123.97456,2021-02-04T15:46:48.000+0000,269262021.0,1613059203
165,148,EA,Electronic Arts Inc.,145.545,0.65,0.935,144.61,146.69,150.3,85.69,41862524928.0,142.36092,133.98811,576401.0,3115256.0,NASDAQ,145.33,144.61,4.045,35.981457,2021-02-02T16:01:00.000+0000,287625991.0,1613059203
166,287,LVS,Las Vegas Sands Corp.,54.71,-1.44,-0.8,54.71,55.79,70.55,33.3,41789849600.0,55.087574,51.7621,989336.0,5856487.0,NYSE,55.45,55.51,-2.21,,2021-01-27T16:10:05.000+0000,763842983.0,1613059203
167,168,EXC,Exelon Corporation,42.78,-1.25,-0.54,42.78,43.45,50.54,29.28,41734967296.0,42.45515,40.091595,626115.0,4643580.0,NASDAQ,43.45,43.32,2.43,17.604937,2021-02-24T13:30:00.000+0000,975571933.0,1613059203
168,135,DLR,"Digital Realty Trust, Inc.",147.89,0.24,0.36,146.52,148.75,165.49,105.0,41433600000.0,140.17787,145.39261,216859.0,1834362.0,NYSE,147.19,147.53,2.174,68.02668,2021-02-11T21:00:00.000+0000,280164987.0,1613059203
169,293,MAR,"Marriott International, Inc.",127.18,0.34,0.43,126.62,128.69,149.53,46.56,41248542720.0,125.88879,110.220146,429515.0,2359377.0,NASDAQ,127.56,126.75,0.538,236.39406,2021-02-18T13:30:00.000+0000,324331992.0,1613059203
170,44,APTV,Aptiv PLC,152.32,1.62,2.43,150.5,152.79,152.79,29.22,41130209280.0,139.23485,108.35377,271791.0,1777779.0,NYSE,151.07,149.89,6.664,22.857143,2021-02-03T06:45:05.000+0000,270025008.0,1613059203
171,378,PSA,Public Storage,232.38,-0.73,-1.72,231.68,233.605,240.75,155.37,40625135616.0,226.14151,221.52696,109017.0,897625.0,NYSE,232.94,234.1,6.49,35.80586,2021-02-25T00:00:00.000+0000,174821997.0,1613059203
172,117,CTSH,Cognizant Technology Solutions Corporation,76.51,0.62,0.47,75.75,76.85,82.73,40.01,40550301696.0,79.39121,73.717316,249025.0,2743977.0,NASDAQ,76.31,76.04,2.57,29.77043,2021-02-03T16:01:07.000+0000,530000022.0,1613059203
173,56,BAX,Baxter International Inc.,77.81,0.26,0.2,77.65,78.14,95.19,69.1,39746744320.0,79.26303,80.54855,501800.0,2979058.0,NYSE,78.13,77.61,2.13,36.530514,2021-02-04T07:15:00.000+0000,510817945.0,1613059203
174,84,CDNS,"Cadence Design Systems, Inc.",141.68,2.77,3.82,138.87,141.97,142.11,51.39,39518941184.0,135.26848,117.322464,247520.0,1443645.0,NASDAQ,139.53,137.86,3.857,36.733208,2021-02-22T21:00:00.000+0000,278930980.0,1613059203
175,276,LHX,"L3Harris Technologies, Inc.",186.65,-0.46,-0.87,186.18,188.41,230.98,142.01,39217401856.0,183.71272,181.32732,237324.0,1312448.0,NYSE,187.6,187.52,7.351,25.391104,2021-01-29T06:30:00.000+0000,210111984.0,1613059203
176,15,AEP,"American Electric Power Company, Inc.",78.985,-1.28,-1.025,78.95,80.24,104.63,65.14,39207366656.0,80.85424,83.76276,449965.0,2985641.0,NASDAQ,80.14,80.01,3.862,20.45184,2020-10-22T06:57:04.000+0000,496390032.0,1613059203
177,424,SYY,Sysco Corporation,76.7,0.74,0.56,75.69,76.82,79.96,26.0,39148597248.0,74.83303,66.96196,230759.0,2771370.0,NYSE,76.26,76.14,-0.663,,2021-02-02T08:00:01.000+0000,510411959.0,1613059203
178,43,APH,Amphenol Corporation,130.685,-0.48,-0.635,130.685,132.41,137.18,63.05,39095070720.0,130.80516,119.346375,150529.0,1284761.0,NYSE,132.25,131.32,3.91,33.42327,2021-01-27T08:00:01.000+0000,299154997.0,1613059203
179,147,DXCM,"DexCom, Inc.",405.6688,1.56,6.2288,399.44,407.75,456.23,182.07,38955401216.0,373.1991,381.05115,159011.0,985111.0,NASDAQ,404.62,399.44,2.419,167.70103,2021-02-11T21:00:00.000+0000,96027600.0,1613059203
180,124,DD,"DuPont de Nemours, Inc.",71.9685,2.34,1.6485,71.24,72.11,87.27,28.33,38606708736.0,77.23546,63.740505,1932981.0,12397982.0,NYSE,71.69,70.32,-4.017,,2021-02-09T06:00:16.000+0000,536438980.0,1613059203
181,0,A,"Agilent Technologies, Inc.",125.945,0.69,0.865,125.11,126.44,129.34,61.13,38462218240.0,122.973335,109.087975,184171.0,1804395.0,NYSE,125.7,125.08,2.3,54.758698,2021-02-16T21:00:00.000+0000,305389005.0,1613059203
182,63,BK,The Bank of New York Mellon Corporation,43.01,3.04,1.27,42.68,43.835,46.84,26.4,38139719680.0,42.614544,38.475216,4428629.0,5354880.0,NYSE,43.0,41.74,3.83,11.229765,2021-04-16T12:30:00.000+0000,886764001.0,1613059203
183,244,IQV,IQVIA Holdings Inc.,195.91,3.08,5.86,191.62,196.565,199.99,81.79,37561040896.0,183.34636,168.58348,371178.0,987911.0,NYSE,191.66,190.05,1.43,137.0,2021-02-10T07:00:00.000+0000,191726001.0,1613059203
184,253,JCI,Johnson Controls International plc,51.99,-0.1,-0.05,51.99,52.71,52.92,22.78,37348110336.0,49.989395,44.338116,1356388.0,4729066.0,NYSE,52.18,52.04,1.242,41.859905,2021-01-29T06:00:07.000+0000,718371039.0,1613059203
185,439,TROW,"T. Rowe Price Group, Inc.",163.09,-0.63,-1.04,163.0,164.67,169.0,82.51,36928954368.0,155.93364,142.56311,114718.0,1058495.0,NASDAQ,164.3,164.13,9.98,16.341684,2021-01-28T07:00:17.000+0000,226432978.0,1613059203
186,408,SLB,Schlumberger Limited,26.4894,-0.49,-0.1306,26.23,26.78,35.02,11.87,36881985536.0,23.838787,19.860073,2798302.0,13220653.0,NYSE,26.39,26.62,-7.57,,2021-01-22T07:00:00.000+0000,1392329971.0,1613059203
187,440,TRV,"The Travelers Companies, Inc.",145.9,-0.02,-0.03,145.695,147.17,152.29,76.99,36825157632.0,141.23666,126.12218,165611.0,1348551.0,NYSE,146.0,145.93,10.52,13.86882,2021-01-21T06:57:00.000+0000,252399984.0,1613059203
188,238,INFO,IHS Markit Ltd.,92.0,0.58,0.53,91.57,92.22,101.45,44.81,36486463488.0,88.357574,84.875725,337167.0,3386641.0,NYSE,91.35,91.47,2.17,42.396313,2021-01-13T06:00:27.000+0000,396591994.0,1613059203
189,115,CTAS,Cintas Corporation,347.33,-0.26,-0.92,347.33,349.75,369.2,154.33,36480069632.0,337.60486,335.5882,49639.0,449838.0,NASDAQ,349.75,348.25,8.915,38.96018,2020-12-22T08:30:04.000+0000,105029999.0,1613059203
190,415,SRE,Sempra Energy,126.46,-0.31,-0.39,125.9,126.68,161.76,88.0,36479918080.0,123.64364,125.79826,200271.0,1698912.0,NYSE,126.01,126.85,13.013,9.717975,2021-02-25T07:00:00.000+0000,288470015.0,1613059203
191,413,SPG,"Simon Property Group, Inc.",110.17,3.72,3.95,107.27,111.4223,142.77,42.25,36150743040.0,91.33546,76.11377,1704724.0,5093380.0,NYSE,108.15,106.22,3.59,30.688023,2021-02-08T16:10:03.000+0000,328135999.0,1613059203
192,18,AIG,"American International Group, Inc.",41.89,-1.27,-0.54,41.85,42.53,56.42,16.07,36089323520.0,39.641212,34.218044,441351.0,4824241.0,NYSE,42.33,42.43,-5.725,,2021-02-16T21:00:00.000+0000,861525985.0,1613059203
193,101,CMI,Cummins Inc.,242.645,-1.01,-2.465,241.82,246.46,254.13,101.03,35913162752.0,235.44698,220.92964,151316.0,1132079.0,NYSE,245.12,245.11,12.01,20.20358,2021-02-04T07:30:00.000+0000,148007017.0,1613059203
194,444,TT,Trane Technologies plc,150.07,1.17,1.74,148.5,150.58,156.27,70.0,35781042176.0,147.86606,133.21848,229557.0,1349640.0,NYSE,148.53,148.33,,,2021-02-05T06:30:00.000+0000,238429014.0,1613059203
195,465,VIAC,ViacomCBS Inc.,57.26,1.22,0.69,56.35,57.76,60.73,10.1,35345625088.0,45.156666,33.547462,2098944.0,14120374.0,NASDAQ,56.74,56.57,,,2021-02-24T13:30:00.000+0000,617283009.0,1613059203
196,103,CNC,Centene Corporation,60.69,-0.61,-0.37,60.43,61.47,74.7,43.96,35289956352.0,61.91515,62.433044,937166.0,3760135.0,NYSE,60.97,61.06,3.12,19.451923,2021-02-09T06:00:00.000+0000,581478931.0,1613059203
197,198,GIS,"General Mills, Inc.",57.62,-0.81,-0.47,57.44,58.17,66.14,46.59,35230998528.0,57.564243,60.40797,511689.0,4074545.0,NYSE,58.15,58.09,3.902,14.766787,2020-12-17T09:00:00.000+0000,611436975.0,1613059203
198,495,XLNX,"Xilinx, Inc.",143.52,0.26,0.37,143.01,145.1,154.93,67.68,35202154496.0,140.77455,123.12942,246672.0,2624935.0,NASDAQ,144.15,143.15,2.499,57.430973,2021-01-27T16:20:00.000+0000,245276996.0,1613059203
199,364,PH,Parker-Hannifin Corporation,272.53,-0.15,-0.4,271.51,276.325,293.8,93.0,35178442752.0,274.57272,237.61812,149672.0,874424.0,NYSE,275.58,272.93,11.016,24.73947,2021-04-29T12:30:00.000+0000,129080992.0,1613059203
200,224,HPQ,HP Inc.,27.23,0.29,0.08,27.06,27.48,27.55,12.54,35116896256.0,25.200302,21.034058,1519173.0,8820203.0,NYSE,27.3,27.15,2.0,13.615,2021-02-25T21:00:00.000+0000,1289639965.0,1613059203
201,158,EOG,"EOG Resources, Inc.",59.63,-0.96,-0.58,59.27,60.2614,77.67,27.0,34786828288.0,55.37394,46.13319,627210.0,5343069.0,NYSE,60.15,60.21,-0.529,,2021-02-25T21:00:00.000+0000,583377969.0,1613059203
202,316,MSCI,MSCI Inc.,419.71,0.01,0.05,416.55,422.61,455.81,218.65,34668044288.0,424.57758,387.24152,115083.0,452188.0,NYSE,422.02,419.66,7.12,58.948032,2021-01-28T06:45:00.000+0000,82599996.0,1613059203
203,235,IFF,International Flavors & Fragrances Inc.,137.625,1.52,2.055,134.87,140.24,143.09,92.14,34224310272.0,118.191216,117.59072,1381261.0,5155903.0,NYSE,135.6,135.57,3.21,42.873833,2021-02-10T16:20:00.000+0000,248678004.0,1613059203
204,356,PCAR,PACCAR Inc,98.625,-0.98,-0.975,98.165,100.23,103.19,49.11,34183424000.0,91.35727,88.29587,349399.0,1715962.0,NASDAQ,99.98,99.6,3.74,26.370321,2021-01-26T08:00:01.000+0000,346599990.0,1613059203
205,27,ALXN,"Alexion Pharmaceuticals, Inc.",154.575,0.0,-0.005,154.0214,155.43,162.6,72.67,33961981952.0,156.2891,126.86797,611007.0,2828250.0,NASDAQ,154.99,154.58,2.72,56.82904,2021-02-04T08:00:01.000+0000,219711997.0,1613059203
206,37,ANSS,"ANSYS, Inc.",394.9925,2.17,8.4025,390.39,396.12,396.12,200.07,33923573760.0,368.4797,335.79202,79851.0,397306.0,NASDAQ,390.39,386.59,4.399,89.79143,2021-02-24T21:00:00.000+0000,85884096.0,1613059203
207,501,ZBH,"Zimmer Biomet Holdings, Inc.",163.15,1.75,2.81,160.0,163.88,170.05,74.37,33817405440.0,157.48303,145.47949,386970.0,1162766.0,NYSE,161.49,160.34,-0.671,,2021-02-05T06:30:00.000+0000,207277998.0,1613059203
208,379,PSX,Phillips 66,76.37,-0.46,-0.35,75.35,76.81,91.47,40.04,33358417920.0,71.620605,61.70174,377421.0,3425724.0,NYSE,76.4,76.72,-9.06,,2021-01-29T07:00:00.000+0000,436800025.0,1613059203
209,265,KMI,"Kinder Morgan, Inc.",14.705,-0.57,-0.085,14.6893,14.8,22.58,9.42,33298737152.0,14.531515,13.742899,2239502.0,19118622.0,NYSE,14.75,14.79,0.047,312.87234,2021-01-20T16:05:00.000+0000,2264449993.0,1613059203
210,494,XEL,Xcel Energy Inc.,61.8,-0.77,-0.48,61.79,62.49,76.44,46.58,33205323776.0,64.5503,68.530365,205238.0,2506125.0,NASDAQ,62.09,62.28,2.79,22.150537,2021-01-28T06:00:00.000+0000,537302974.0,1613059203
211,374,PPG,"PPG Industries, Inc.",138.63,0.49,0.67,137.829,139.24,153.81,69.77,32744962048.0,143.29788,133.2418,133907.0,1296759.0,NYSE,138.45,137.96,4.453,31.131823,2021-01-21T16:16:00.000+0000,236204011.0,1613059203
212,354,PAYX,"Paychex, Inc.",90.74,0.32,0.29,90.3,91.1,99.95,47.87,32723656704.0,90.32636,84.44305,177108.0,1642125.0,NASDAQ,90.81,90.45,2.93,30.969282,2020-12-23T08:30:04.000+0000,360630997.0,1613059203
