,index,date,symbol,filing_date,accepted_date,period,net_revenue,cost_of_sales,gross_profit_margin_non,gross_profit_margin_ratio,r_n_d,g_n_a,s_n_m,other_income,total_opex,cost_expenses,interest_expense,d_n_a,ebitda_non,ebitda_margin,operating_income,operating_margin,total_other_income,pretax_income_non,pretax_income_margin,income_tax_expense,net_income,profit_margin,eps_non,eps_diluted,shares_outstanding_non,shares_outstanding_diluted,sec_filing_link,sec_statement_link,cash_non,short_term_investments,cash_n_short_term_investments,inventory,other_current_assets,total_current_assets,pp_n_e,goodwill,intangible_assets,goodwill_n_intangible_assets,long_term_investments,tax_assets,other_assets,total_assets,accounts_payable,short_term_debt,income_tax_payables,deferred_revenue,other_current_liabilities,total_current_liabilities,long_term_debt,deferred_revenue_non_current,deferred_tax_liabilities_non_current,other_non_current_liabilities,total_non_current_liabilities,other_liabilities,total_liabilities,common_stock,retained_earnings,accumulated_other_comprehensive_income,other_se,total_se,total_l_se,total_investments,total_debt,net_debt,deferred_income_tax,sbc,change_in_working_capital,accounts_receivable,other_working_capital,other_non_cash_items,net_cash_by_operating_activities,investments_in_pp_n_e,acquisitions_net,purchase_of_investments,sales_maturities_of_investments,other_investing_activities,net_cash_used_for_investing_activities,debt_repayment,common_stock_issued,common_stock_repurchased,dividends_paid,other_financing_activities,net_cash_used_provided_by_financing_activities,effect_of_fx_rate_changes_on_cash,net_change_in_cash,cash_at_end_of_period,cash_at_beginning_of_period,operating_cash_flow,capex,free_cash_flow,QQ-YYYY,Year,ffo_math,book_value_math,ebit_math,working_capital_math,quick_assets_math,quick_ratio_math,Cash Flow From Operations Ratio
1574,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1566,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1558,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1570,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1550,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1586,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1582,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1546,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1590,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1542,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1594,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1538,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1598,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1578,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1562,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1549,0.0,1996-09-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1553,0.0,1996-09-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
1545,0.0,1996-09-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,388000000.0,48250000.0,436250000.0,165500000.0,153000000.0,1128750000.0,149500000.0,0.0,0.0,0.0,0.0,88500000.0,215750000.0,1341000000.0,197750000.0,46500000.0,0.0,0.0,162250000.0,500750000.0,237250000.0,0.0,0.0,0.0,325750000.0,0.0,826500000.0,109750000.0,408500000.0,-7500000.0,-3750000.0,514500000.0,1341000000.0,48250000.0,283750000.0,-104250000.0,-109750000.0,0.0,-96750000.0,108750000.0,628000000.0,46750000.0,129750000.0,0.0,0.0,0.0,0.0,0.0,-29750000.0,0.0,0.0,9750000.0,-3500000.0,0.0,99000000.0,0.0,199000000.0,388000000.0,189000000.0,129750000.0,-16750000.0,113000000.0,FY-1996,1996,-165000000.0,514500000.0,-323750000.0,628000000.0,545000000.0,1.923614578132801,0.25911133300049927
